id,name,depth,is_leaf,products,full_path,measured_need,measured_n,share_net_content,share_pack_count,share_colour,share_flavour,share_material,share_garment_size,share_scent,share_model_code,inferred_verdict,inferred_node,inferred_n,inferred_attrs,inferred_flagged_ancestor,inferred_tier
1079,ALAT PEMBERSIH KOMPUTER (LCD CLEANER),4,true,5,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > ALAT PEMBERSIH KOMPUTER (LCD CLEANER),colour,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1103,CASING HP,4,true,5,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN & SUKU CADANG GADGET > CASING HP,garment_size,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,UNMAPPED,,0,,,
1113,SETRIKA LISTRIK UAP,4,true,5,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > LAMPU PERANGKAP NYAMUK > SETRIKA LISTRIK UAP,colour|model_code,2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,UNMAPPED,,0,,,
1283,TAS SATCHEL WANITA,4,true,5,Fashion > TAS & KOPER > TAS WANITA > TAS SATCHEL WANITA,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXACT,"Busana dan Aksesori > Tas Tangan, Dompet & Kotak > Tas Tangan > Tas Satchel",12,Kelompok usia | Hiasan tas | Penutup tas/kotak | Fitur tas/kotak | Bahan tas/kotak | Fitur penyimpanan tas/kotak | Petunjuk perawatan | Opsi bawa | Warna | Jenis kulit | Pola | Jenis kelamin sasaran,False,exact-stripped
1365,SABUN CUCI TANGAN CAIR,5,false,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN CUCI TANGAN > SABUN CUCI TANGAN CAIR,colour|flavour|net_content|scent,4,0.6,0.0,0.2,0.2,0.0,0.0,0.2,0.0,FUZZY,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Tangan Cair,17,Kelompok usia | Kandungan Alkohol/Pelarut | Area tubuh | Warna | Bahan penyusun | Jenis agen eksfoliasi | Keharuman | Bahan-bahan | Bahan | Jenis kemasan | Pola | Sertifikasi & standar produk | Bentuk produk | Aroma | Efek perawatan kulit | Cocok untuk jenis kulit | Jenis penggunaan,False,fuzzy-raw
1426,PEMBERSIH & SEMIR KAYU UNTUK MEBEL (FURNITURE POLISH),5,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > PEMBERSIH & SEMIR KAYU UNTUK MEBEL (FURNITURE POLISH),colour|flavour|net_content|pack_count,4,1.0,0.2,0.4,0.6,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1431,SERAP AIR & PENYERAP BAU,5,false,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > SERAP AIR & PENYERAP BAU,flavour|net_content|scent,3,1.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,UNMAPPED,,0,,,
1453,KAUS OLAHRAGA PRIA,5,true,5,Fashion > PAKAIAN OLAHRAGA > PAKAIAN OLAHRAGA PRIA > ATASAN OLAHRAGA PRIA > KAUS OLAHRAGA PRIA,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1486,OBAT PENCERNAAN LAINNYA,6,true,5,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > OBAT MINUM > OBAT MINUM UNTUK PENCERNAAN & MAAG > OBAT PENCERNAAN LAINNYA,flavour|net_content|pack_count,3,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.0,FUZZY,Kesehatan & Kecantikan > Perawatan Kesehatan > Obat-Obatan & Narkoba > Obat Kesehatan Pencernaan,8,Bahan aktif | Kelompok usia | Preferensi diet | Rasa | Bentuk Obat | Status resep | Rute pemberian | Tujuan perawatan,False,fuzzy-raw
1495,CAIRAN PENCUCI PIRING KEMASAN JERIGEN,6,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH DAPUR > CAIRAN PENCUCI PIRING > CAIRAN PENCUCI PIRING KEMASAN JERIGEN,flavour|net_content,2,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1502,PENGHARUM FLUSH KLOSET CAIR,6,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH KAMAR MANDI > PENGHARUM FLUSH KLOSET > PENGHARUM FLUSH KLOSET CAIR,flavour|net_content|scent,3,1.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,UNMAPPED,,0,,,
1513,SEMIR SEPATU NON CAIR,6,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA > SEMIR SEPATU > SEMIR SEPATU NON CAIR,colour|net_content,2,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1584,KAIN LAP,7,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > KAIN LAP,colour|pack_count,2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,FUZZY,Peralatan Olahraga > Rekreasi Luar Ruang > Berkemah & Hiking > Toilet & Pancuran Portabel > Toilet Portabel & Alat Urinasi > Kain Lap Kencing,2,Warna | Pola,False,fuzzy-raw
1620,ALAT PEMBUAT KOPI,7,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > ALAT PEMBUAT KOPI,colour|material|model_code,3,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.8,FUZZY,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Mesin Penyeduh Kopi & Espresso > Alat Pembuat Kopi Tuang,4,Jenis input kopi | Kelas efisiensi energi | Bahan | Sumber listrik,False,fuzzy-raw
1651,POMPA AIR GALON NON-ELEKTRIK,7,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > POMPA AIR GALON NON-ELEKTRIK,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1687,TUTUP GELAS,7,false,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > TUTUP GELAS,colour|flavour|model_code,3,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,EXACT,Rumah & Taman > Dapur & Ruang Makan > Aksesori Peralatan Dapur > Aksesori Wajan Pipih & Wok Listrik > Tutup Gelas,7,Petunjuk pembersihan | Warna | Model penutup peralatan masak | Fitur peralatan masak/panggang | Fitur tutup | Bahan | Bentuk,False,exact-raw
1775,SUMPIT KAYU,8,true,5,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > SUMPIT > SUMPIT KAYU,pack_count,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1818,SAOS TOMAT,5,false,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS TOMAT,net_content,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1822,SAOS TOMAT KEMASAN SACHET,6,true,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS TOMAT > SAOS TOMAT KEMASAN SACHET,net_content|pack_count,2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1829,Rumah Tangga,2,false,5,Perawatan Diri & Rumah Tangga > Rumah Tangga,colour,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,AMBIGUOUS,,0,,,fuzzy-raw
1836,BERAS PORANG,4,true,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS PORANG,colour|net_content|pack_count,3,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1882,LEM TEMBAK,3,true,5,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > LEM TEMBAK,model_code,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,EXACT,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Lem Tembak,7,Ukuran aksesori | Fitur lem tembak | Gaya nozel pistol lem | Pengoperasian lem tembak | Teknologi lem tembak | Sumber listrik | Suhu,False,exact-raw
84,COKLAT & COCOA BUBUK,3,false,4,"Makanan dan Minuman > COKLAT, KOPI & TEH > COKLAT & COCOA BUBUK",colour|flavour|net_content,3,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
128,PERLENGKAPAN BEPERGIAN ANAK & BAYI,3,false,4,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN BEPERGIAN ANAK & BAYI,colour|model_code,2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,UNMAPPED,,0,,,
137,PERAWATAN BADAN,3,false,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN,material|net_content,2,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,UNMAPPED,,0,,,
146,KEBUTUHAN KHUSUS LANJUT USIA,3,false,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS LANJUT USIA,net_content|pack_count,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
159,KIKIR,3,true,4,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KIKIR,colour|material,2,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,UNMAPPED,,0,,,
212,GUNTING JAHIT,3,false,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > GUNTING JAHIT",material,1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,UNMAPPED,,0,,,
215,KAPUR JAHIT,3,true,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > KAPUR JAHIT",colour,1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
216,MATA PLASTIK UNTUK PRAKARYA,3,true,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > MATA PLASTIK UNTUK PRAKARYA",,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
223,VETERBAN,3,true,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > VETERBAN",colour,1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
224,ALAT PANCING (REEL PANCINGAN),3,true,4,"Hobi, Ibadah, dan Olahraga > MEMANCING > ALAT PANCING (REEL PANCINGAN)",colour,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
352,CUTTER & REFILL,3,false,4,Alat dan Buku Tulis > PERALATAN UMUM > CUTTER & REFILL,colour,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
496,SLEEPING BAG,3,true,4,Mainan dan Alat Lainnya > ALAT LAINNYA > SLEEPING BAG,colour|model_code,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,UNMAPPED,,0,,,
507,MINUMAN DENGAN LIDAH BUAYA,4,true,4,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > MINUMAN DENGAN LIDAH BUAYA,colour|flavour|net_content,3,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
580,GULA CAIR,4,true,4,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS > GULA CAIR,net_content|scent,2,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,UNMAPPED,,0,,,
622,UDON KERING,4,true,4,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE KERING & PASTA > UDON KERING,net_content,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
655,TEPUNG BERAS,4,true,4,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > TEPUNG > TEPUNG BERAS,net_content|scent,2,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,UNMAPPED,,0,,,
676,MANGGA,4,true,4,Makanan dan Minuman > FRESH > BUAH > MANGGA,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Stone Fruit > Mangga",5,Informasi alergen | Preferensi diet | Bentuk produk makanan | Gaya potongan buah | Persyaratan penyimpanan,False,exact-raw
678,MELON,4,true,4,Makanan dan Minuman > FRESH > BUAH > MELON,colour,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Melon",7,Informasi alergen | Preferensi diet | Warna daging buah | Bentuk produk makanan | Gaya potongan buah | Varietas melon | Persyaratan penyimpanan,False,exact-raw
692,IKAN SALMON SEGAR,4,true,4,Makanan dan Minuman > FRESH > IKAN & SEAFOOD SEGAR > IKAN SALMON SEGAR,model_code|net_content,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,UNMAPPED,,0,,,
702,BAWANG PUTIH,4,false,4,Makanan dan Minuman > FRESH > SAYURAN SEGAR > BAWANG PUTIH,model_code|net_content,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Bawang Putih",8,Informasi alergen | Metode memasak | Preferensi diet | Bentuk produk makanan | Gaya pengolahan bawang putih | Varietas bawang putih | Persyaratan penyimpanan | Gaya pengolahan sayuran,False,exact-raw
746,LENGKUAS,4,true,4,Makanan dan Minuman > FRESH > SAYURAN SEGAR > LENGKUAS,net_content,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
776,TAOGE,4,true,4,Makanan dan Minuman > FRESH > SAYURAN SEGAR > TAOGE,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
784,WORTEL,4,true,4,Makanan dan Minuman > FRESH > SAYURAN SEGAR > WORTEL,model_code|net_content,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Wortel",8,Informasi alergen | Ukuran wortel | Varietas wortel | Metode memasak | Preferensi diet | Bentuk produk makanan | Persyaratan penyimpanan | Gaya pengolahan sayuran,False,exact-raw
804,SABUN ANAK & BAYI,4,false,4,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > SABUN ANAK & BAYI,net_content,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
852,BOTOL FEEDER ANAK & BAYI,4,true,4,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN MAKAN ANAK & BAYI  > BOTOL FEEDER ANAK & BAYI,colour|material|model_code|net_content,4,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.75,UNMAPPED,,0,,,
897,BEDAK,4,true,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > BEDAK,net_content|scent,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNMAPPED,,0,,,
904,SABUN BADAN,4,false,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN BADAN,colour|model_code|net_content|scent,4,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,UNMAPPED,,0,,,
905,SABUN CUCI TANGAN,4,false,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN CUCI TANGAN,colour|net_content|scent,3,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,UNMAPPED,,0,,,
934,PELUMAS,4,true,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > KESEHATAN SEKSUAL > PELUMAS,net_content,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXACT,Perkakas > Bahan Bangunan Habis Pakai > Pelumas,5,Warna | Fitur daya tahan | Jenis dispenser pelumas | Pola | Cocok untuk jenis bahan,True,exact-raw
940,KAPUR ANTI HAMA,4,true,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA > KAPUR ANTI HAMA,net_content|pack_count,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
975,DUDUKAN PLAT NOMOR MOBIL,4,true,4,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Mobil > AKSESORIS MOBIL > DUDUKAN PLAT NOMOR MOBIL",colour,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
989,SEMIR BAN MOBIL,4,true,4,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Mobil > PERAWATAN MOBIL > SEMIR BAN MOBIL",net_content,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1006,SEMIR BAN MOTOR,4,true,4,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor > PERAWATAN MOTOR > SEMIR BAN MOTOR",colour|model_code|net_content,3,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,UNMAPPED,,0,,,
1008,BENANG KASUR,4,true,4,"Hobi, Ibadah, dan Olahraga > MENJAHIT > BENANG > BENANG KASUR",colour,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1032,TAMBOURINE,4,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > ALAT MUSIK > TAMBOURINE",model_code|pack_count,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,UNMAPPED,,0,,,
1040,KACAMATA MENYELAM & SNORKEL,4,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN RENANG > KACAMATA MENYELAM & SNORKEL",,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1048,CONE / MANGKOK PLASTIK OLAHRAGA,4,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN FITNESS > CONE / MANGKOK PLASTIK OLAHRAGA",,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1058,HELM SEPEDA,4,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN SEPEDA > HELM SEPEDA",colour|material,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,EXACT,Peralatan Olahraga > Rekreasi Luar Ruang > Bersepeda > Pakaian & Aksesori Bersepeda > Helm Sepeda,8,Ukuran aksesori | Kelompok usia | Ukuran baterai | Jenis baterai | Warna | Pola | Peringkat perlindungan matahari (UPF) | Fitur visibilitas,False,exact-raw
1064,BOLA VOLLEY,4,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN VOLLEY > BOLA VOLLEY",,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1084,HEADPHONE,4,true,4,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > HEADPHONE,colour|model_code,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,EXACT,Elektronik > Audio > Komponen Audio > Headphone & Headset > Headphone,18,Faktor bentuk komponen audio | Konektivitas audio | Ukuran baterai | Jenis baterai | Jenis antarmuka pengisian daya | Warna | Teknologi konektivitas | Antarmuka perangkat | Fitur earphone | Teknologi driver headphone | Gaya headphone | Peringkat ingress protection (IP) | Bahan | Kedalaman bit maksimum | Jenis mikrofon | Teknologi peredam kebisingan | Pola | Sumber listrik,True,exact-raw
1090,ROUTER WIFI,4,true,4,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > ROUTER WIFI,model_code,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNMAPPED,,0,,,
1204,CELANA BATIK WANITA,4,true,4,Fashion > FASHION WANITA > BATIK WANITA > CELANA BATIK WANITA,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1292,TONGKAT PRAMUKA,4,true,4,Fashion > SERAGAM & ATRIBUT SEKOLAH > ATRIBUT SEKOLAH & KELENGKAPAN LAINNYA > TONGKAT PRAMUKA,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1301,KUAS MASKER,4,true,4,Kosmetik dan Alat Kecantikan > ALAT KECANTIKAN > KUAS & APLIKATOR MAKE UP > KUAS MASKER,pack_count,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1375,MINYAK IKAN,5,true,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > MULTIVITAMIN & SUPLEMEN > SUPLEMEN MAKANAN > MINYAK IKAN,flavour|net_content,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,EXACT,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Vitamin & Suplemen Hewan Piaraan > Minyak Ikan,3,Preferensi diet hewan peliharaan | Rasa makanan hewan peliharaan | Formulir produk perlengkapan hewan peliharaan,False,exact-raw
1386,MINYAK TAWON,5,true,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > PEREDA NYERI & OBAT LUAR > MINYAK TAWON,net_content,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1391,OBAT MINUM UNTUK BATUK & PILEK,5,false,4,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > OBAT MINUM > OBAT MINUM UNTUK BATUK & PILEK,flavour|net_content|pack_count,3,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,FUZZY,"Kesehatan & Kecantikan > Perawatan Kesehatan > Obat-Obatan & Narkoba > Obat Batuk, Pilek dan Flu",8,Bahan aktif | Kelompok usia | Preferensi diet | Rasa | Bentuk Obat | Status resep | Rute pemberian | Tujuan perawatan,False,fuzzy-raw
1419,CAIRAN PENCUCI PIRING,5,false,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH DAPUR > CAIRAN PENCUCI PIRING,colour|flavour|net_content,3,0.75,0.0,0.25,0.5,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1447,SARUNG GITAR (CASE),5,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > ALAT MUSIK > GITAR > SARUNG GITAR (CASE)",,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1449,UKULELE,5,true,4,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > ALAT MUSIK > GITAR > UKULELE",model_code,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,EXACT,Seni & Hiburan > Hobi & Seni Kreatif > Alat Musik > Alat Musik Dawai > Ukulele,10,Warna alat musik | Bahan alat musik | Pola alat musik | Warna senar alat musik | Bahan senar alat musik | Pola senar alat musik | Bentuk badan ukulele | Konfigurasi elektronik ukulele | Penyetelan senar ukulele re-entrant | Jenis penyetel ukulele,True,exact-raw
1525,SARUNG TANGAN,6,false,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN,material,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,AMBIGUOUS,,0,,,fuzzy-raw
1566,MATRAS LIPAT,6,true,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA > PERLENGKAPAN KAMAR & KAMAR MANDI > MATRAS LIPAT,colour,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1575,FLOOR MOP UNTUK MENYAPU,7,true,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > FLOOR MOP > FLOOR MOP UNTUK MENYAPU,model_code,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,UNMAPPED,,0,,,
1652,RAK PENGERING GELAS ,7,true,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > RAK PENGERING GELAS ,model_code,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,FUZZY,Bisnis & Industri > Hotel & Perhotelan > Perlengkapan Perhotelan > Peralatan Bawah Bar > Rak Gelas,3,Warna | Pola | Desain rak,False,fuzzy-raw
1685,SUMPIT,7,false,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN > SUMPIT,colour|material,2,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,EXACT,Rumah & Taman > Dapur & Ruang Makan > Peralatan Makan > Peralatan Makan > Sumpit,12,Gaya sumpit | Petunjuk pembersihan | Warna | Finis | Bahan peralatan makan | Peralatan makan yang disertakan | Bahan pegangan | Jenis Kayu | Pola | Bahan peralatan makan | Jenis penggunaan | Finishing kayu,False,exact-raw
1722,RANTANG STAINLESS,8,true,4,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN MAKANAN & MINUMAN > TEMPAT PENYIMPANAN MAKANAN > RANTANG STAINLESS,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
